gene_id,log_fc,log_cpm,f,p_value,fdr,de_signif,de_status
ENSBTAG00000050148,2.9131582297328724,-1.2271910264117265,156.19206252315286,2.185598840971828e-24,2.0223928131887277e-22,Not DE,Not DE
ENSBTAG00000000040,0.9234354376690108,4.9026193229414154,156.182279037165,2.190628787563693e-24,2.0223928131887277e-22,Not DE,Not DE
ENSBTAG00000040569,1.3089214081998717,5.5586496992546595,156.10106596049485,2.2328386427094793e-24,2.0512563236773706e-22,Not DE,Not DE
ENSBTAG00000020676,3.299237574345689,5.946833715716166,156.0496927960674,2.259964663774894e-24,2.0660486714051358e-22,DE,upregulated
ENSBTAG00000011044,0.9026154482675016,7.006502838279485,155.5322136670788,2.552579278446515e-24,2.3208990355854148e-22,Not DE,Not DE
ENSBTAG00000019099,1.5315676648637937,6.467603314835211,155.4997774711679,2.572153132351274e-24,2.3208990355854148e-22,Not DE,Not DE
ENSBTAG00000014829,2.7286463160301637,0.1273398479022705,155.4936183165657,2.5758870892789413e-24,2.3208990355854148e-22,Not DE,Not DE
ENSBTAG00000052143,1.4998444995185056,0.5299716087885262,155.41082902834566,2.6266148649028836e-24,2.3552817790978445e-22,Not DE,Not DE
ENSBTAG00000006024,-2.6950335309974105,-1.1829805883545406,155.19963918159354,2.7606586191169907e-24,2.4636906276605486e-22,Not DE,Not DE
ENSBTAG00000007952,0.9983157940201566,8.069388738437052,155.14874402652492,2.7939873566468937e-24,2.4816169218445235e-22,Not DE,Not DE
ENSBTAG00000012944,1.15727932819935,2.2971271559652116,155.05794183516002,2.8544667162345288e-24,2.5233755060826087e-22,Not DE,Not DE
ENSBTAG00000019265,1.3302599002771525,7.462469086020031,154.95919783367503,2.9217449636255356e-24,2.570724054615313e-22,Not DE,Not DE
ENSBTAG00000004224,1.623345797170004,5.568844512989861,154.78451590470624,3.044729522020161e-24,2.666414765055133e-22,Not DE,Not DE
ENSBTAG00000018562,1.872993158781792,3.639895771645613,154.33678814695998,3.384498233094923e-24,2.9501805296014856e-22,Not DE,Not DE
ENSBTAG00000016424,1.5072603511557163,7.425406261957698,154.06602859807873,3.608395876734209e-24,3.130784589160917e-22,Not DE,Not DE
ENSBTAG00000030230,1.281702774711157,2.854898093392286,153.7971567833748,3.845617079977788e-24,3.3212308615605397e-22,Not DE,Not DE
ENSBTAG00000000675,0.9512486806825752,7.567239313184714,153.60923065174524,4.020763125207598e-24,3.4565652169502557e-22,Not DE,Not DE
ENSBTAG00000002526,-1.000402828740963,2.0787898907736886,153.1740590208673,4.458076681438718e-24,3.8150143875270775e-22,Not DE,Not DE
ENSBTAG00000019428,1.6717693959315143,8.424182312887993,152.59546096787747,5.115292079809039e-24,4.357531312168237e-22,Not DE,Not DE
ENSBTAG00000049306,1.325225884459622,7.600828590205962,152.54310081938456,5.179418593061587e-24,4.392193839482677e-22,Not DE,Not DE
ENSBTAG00000008353,1.4083999831787934,5.953213468308662,152.0999211611254,5.755938939091143e-24,4.859101426013834e-22,Not DE,Not DE
ENSBTAG00000010073,1.4542678859791385,7.462953170218078,151.59034302441992,6.499897524674347e-24,5.462537197754348e-22,Not DE,Not DE
ENSBTAG00000007206,1.166514815666141,4.636221108317855,151.27665291350823,7.005684079357865e-24,5.861318095144901e-22,Not DE,Not DE
ENSBTAG00000003598,2.0860801520720846,1.121917576355707,150.92724905253826,7.616263841143134e-24,6.343840028749488e-22,Not DE,Not DE
ENSBTAG00000037826,1.9511269153333448,2.445745986837088,150.90481550554688,7.657263681484376e-24,6.349768967022066e-22,Not DE,Not DE
ENSBTAG00000020783,0.8645934128540221,7.829664003325843,150.69549438852698,8.050784157457997e-24,6.646684841185917e-22,Not DE,Not DE
ENSBTAG00000009214,1.6897397167725563,5.674490175788161,150.6490043544085,8.140934368468177e-24,6.69163381576588e-22,Not DE,Not DE
ENSBTAG00000016762,-0.517624361839146,4.564163293774404,150.25528220990785,8.946692117688851e-24,7.32183218242824e-22,Not DE,Not DE
ENSBTAG00000030674,1.6978482575010374,0.28243594086581036,149.88588188070565,9.77620910128023e-24,7.965910207264905e-22,Not DE,Not DE
ENSBTAG00000002562,0.4072506950259216,5.425592019438102,149.77931250677165,1.002972664769686e-23,8.13710420365744e-22,Not DE,Not DE
ENSBTAG00000010993,1.1927174439752202,6.124161313230252,149.74843613599785,1.0104417389676393e-23,8.162365788789885e-22,Not DE,Not DE
ENSBTAG00000040151,1.6957928356548733,4.3724880777621395,149.51727535077146,1.0681833565805901e-23,8.591770079689633e-22,Not DE,Not DE
ENSBTAG00000015952,0.9361126018775876,6.466117634663605,149.28083507149643,1.1307118801707567e-23,9.05584245567528e-22,Not DE,Not DE
ENSBTAG00000019272,1.8634380316248624,7.591710572729008,149.22211140195373,1.1468096011075363e-23,9.145684567811207e-22,Not DE,Not DE
ENSBTAG00000007394,-0.6050111102333608,6.674427118205436,148.93895920812972,1.2277554202326363e-23,9.749730648550779e-22,Not DE,Not DE
ENSBTAG00000008555,-0.7764330577841825,5.796319127328286,148.5040330447731,1.3635384227746898e-23,1.0782309527941126e-21,Not DE,Not DE
ENSBTAG00000045948,1.0680360982349226,5.928947242102556,148.34753699312378,1.416043067413962e-23,1.1150446691766833e-21,Not DE,Not DE
ENSBTAG00000009064,1.3628329890486992,7.463035566820587,148.2953637695052,1.433999525716236e-23,1.124459628094058e-21,Not DE,Not DE
ENSBTAG00000020431,0.4540290374486324,5.812675660902265,147.59796428560318,1.6974540262045222e-23,1.3254994127124564e-21,Not DE,Not DE
ENSBTAG00000012544,1.019505224606544,8.306285721655197,147.51408015257113,1.732290630723675e-23,1.3470895730453275e-21,Not DE,Not DE
ENSBTAG00000020190,1.451100275205491,1.4608403087146435,147.45504773832926,1.7572405915526274e-23,1.360844872987099e-21,Not DE,Not DE
ENSBTAG00000009915,0.48045381432101936,7.136700325361238,147.33478169089744,1.8092050264624862e-23,1.395321456828537e-21,Not DE,Not DE
ENSBTAG00000022837,1.244819429663735,3.073676130330302,147.0135375216254,1.955786702011584e-23,1.5021884664917663e-21,Not DE,Not DE
ENSBTAG00000017412,1.32699174270373,1.8709383559827897,146.63103872029063,2.146135701385418e-23,1.6416624154964943e-21,Not DE,Not DE
ENSBTAG00000001562,1.5809959486393568,9.363813520320322,146.36745486707724,2.2881526970222165e-23,1.7431816949143646e-21,Not DE,Not DE
ENSBTAG00000017592,1.7356255488756274,4.948096637770228,146.33000642549788,2.3090893807484749e-23,1.7520098819679013e-21,Not DE,Not DE
ENSBTAG00000018517,1.722679889266513,4.732518336454239,146.25731799271654,2.3502846035276783e-23,1.776075957851299e-21,Not DE,Not DE
ENSBTAG00000030255,-0.5015239189166139,4.710295841499696,145.8620912526121,2.5876891589733798e-23,1.9476258043502056e-21,Not DE,Not DE
ENSBTAG00000005018,1.4420808002575651,7.102771902013301,145.1012075373314,3.1155557683302415e-23,2.3355452261710817e-21,Not DE,Not DE
ENSBTAG00000007169,2.1657286364036414,4.350537892314589,144.96448273907018,3.221412013513526e-23,2.405278189054063e-21,DE,upregulated
ENSBTAG00000011236,1.1742019451064682,6.225274436336303,144.57797198399476,3.540834768516059e-23,2.633285095109502e-21,Not DE,Not DE
ENSBTAG00000012152,-0.3810012752869909,8.679725557559223,144.1993032534199,3.884967659512293e-23,2.8777936326845806e-21,Not DE,Not DE
ENSBTAG00000052132,2.2356694071408896,-0.917868977762328,144.15375082079925,3.928591341623644e-23,2.8986508005263273e-21,Not DE,Not DE
ENSBTAG00000021214,1.092433607892164,8.14577301150771,144.11230246267968,3.968716533469469e-23,2.916773198186327e-21,Not DE,Not DE
ENSBTAG00000019933,0.773154784197477,7.107415453950954,144.04114362929343,4.038576137061974e-23,2.9565216947140018e-21,Not DE,Not DE
ENSBTAG00000055254,-1.5976768425090948,4.878886101837739,143.9229449517731,4.157386150276916e-23,3.031656569740844e-21,Not DE,Not DE
ENSBTAG00000002702,1.0628350190161076,6.725460431540308,143.9025701015052,4.17822195351415e-23,3.0350409934421966e-21,Not DE,Not DE
ENSBTAG00000051981,1.320517965253856,7.267116071038778,143.88186326933797,4.199505823455077e-23,3.0387234995124167e-21,Not DE,Not DE
ENSBTAG00000008956,-1.041914645131628,5.339546984882308,143.61068590947332,4.4886132292333116e-23,3.2354269434254423e-21,Not DE,Not DE
ENSBTAG00000024675,-0.9385594915193876,3.9152362557454583,143.4560261620965,4.66246194280516e-23,3.34786204100044e-21,Not DE,Not DE
ENSBTAG00000002859,-1.420281073281924,3.6454546034612343,142.89021273591692,5.358826014008935e-23,3.833196882768757e-21,Not DE,Not DE
ENSBTAG00000014596,3.532124221143115,1.1217151425483,142.70195017036255,5.613219764365956e-23,3.99989930053165e-21,Not DE,Not DE
ENSBTAG00000008554,1.942624757725951,1.5333870049145857,142.6355416777077,5.705851066301612e-23,4.0505058649075185e-21,Not DE,Not DE
ENSBTAG00000014991,1.380752654574643,3.772974188136671,142.61045456338022,5.741246708293541e-23,4.0602530022690276e-21,Not DE,Not DE
ENSBTAG00000030523,-0.7426759588748856,4.2294979968923805,142.5743461737873,5.792583895564178e-23,4.0811584506303856e-21,Not DE,Not DE
ENSBTAG00000012342,-0.753266166037138,2.650336246452622,142.5565130705157,5.818109739365773e-23,4.0837900608784254e-21,Not DE,Not DE
ENSBTAG00000003607,1.34035707872016,3.195892859255195,142.40342053225493,6.041992779764922e-23,4.2251114434915825e-21,Not DE,Not DE
ENSBTAG00000006904,2.289988149167463,2.0839975397126875,142.34759419585498,6.125791745032177e-23,4.267786732105875e-21,DE,upregulated
ENSBTAG00000012976,1.598018916038655,8.29448012475102,142.2507148918114,6.274023328148638e-23,4.348108530554066e-21,Not DE,Not DE
ENSBTAG00000008441,1.3332241081401004,6.651714620523821,142.24203263134706,6.287484188571324e-23,4.348108530554066e-21,Not DE,Not DE
ENSBTAG00000019708,1.3333984548307376,6.694353059869802,142.18427969802056,6.377772487969775e-23,4.3943321395971155e-21,Not DE,Not DE
ENSBTAG00000014261,1.2787559436786482,9.111781637757884,142.12729012259928,6.468157214846513e-23,4.440283310016062e-21,Not DE,Not DE
ENSBTAG00000003920,2.3688168247634165,2.6838938586971213,141.94146838835732,6.771998025381876e-23,4.6318983574336406e-21,DE,upregulated
ENSBTAG00000014636,1.6779282509818063,2.6806376389512856,141.73573197408157,7.125336437246088e-23,4.855852006197416e-21,Not DE,Not DE
ENSBTAG00000052516,1.9437315184752249,5.704232854095176,141.6457885774368,7.285631363439032e-23,4.947102079065613e-21,Not DE,Not DE
ENSBTAG00000018868,1.161618971937321,7.236368338117694,141.59643869419608,7.375131271625168e-23,4.9739760324772254e-21,Not DE,Not DE
ENSBTAG00000000713,-0.5440925054130213,5.870496279454147,141.594708081622,7.378290043373719e-23,4.9739760324772254e-21,Not DE,Not DE
ENSBTAG00000013953,1.272179148425761,4.843516996887998,141.4895446892296,7.572836861504108e-23,5.086829233743673e-21,Not DE,Not DE
ENSBTAG00000010047,1.955591306157336,4.345929682313232,141.306642890698,7.923682255445024e-23,5.303490326760543e-21,Not DE,Not DE
ENSBTAG00000013884,0.6098413359741017,8.424326551065997,141.22620095590125,8.083167366457797e-23,5.3909836161845406e-21,Not DE,Not DE
ENSBTAG00000046307,1.3430085727778158,8.704185240076507,141.10210323760325,8.335619256012975e-23,5.5396397332247925e-21,Not DE,Not DE
ENSBTAG00000013860,1.3608022603111949,6.2420301316125935,141.0618727760712,8.419165771812773e-23,5.575391721891985e-21,Not DE,Not DE
ENSBTAG00000021999,1.238854722082792,6.913619735664593,140.83685054293875,8.902388927802176e-23,5.874636299152837e-21,Not DE,Not DE
ENSBTAG00000015828,1.000163587446428,7.1955613931692035,140.3442342727904,1.0060894575021708e-22,6.6158324642274316e-21,Not DE,Not DE
ENSBTAG00000039657,1.5099430763796526,4.37024508699939,140.2530876610366,1.0291472139547024e-22,6.7437929848689064e-21,Not DE,Not DE
ENSBTAG00000012456,1.942776908840559,3.803481911745224,140.1761821564371,1.0490190555141318e-22,6.850057881320678e-21,Not DE,Not DE
ENSBTAG00000015010,1.0594018845470994,6.31645512067866,140.0983574579959,1.069524912002298e-22,6.959710547164954e-21,Not DE,Not DE
ENSBTAG00000013628,-0.44248680403311774,4.030955026431865,139.61546594660734,1.206179751270491e-22,7.821804400885908e-21,Not DE,Not DE
ENSBTAG00000031332,1.097955731502177,4.269157626299039,139.55360414933855,1.2249224830302258e-22,7.915955949817055e-21,Not DE,Not DE
ENSBTAG00000007129,1.744827215086384,1.7410130218733388,139.53798233930442,1.2297021023943785e-22,7.91953508624503e-21,Not DE,Not DE
ENSBTAG00000009841,0.909961422537693,7.491235203903542,139.51627028931915,1.2363765272280234e-22,7.935250855061776e-21,Not DE,Not DE
ENSBTAG00000006896,2.1249359939662433,1.5831064698411572,139.44024206899635,1.26003919602483e-22,8.05952033197998e-21,Not DE,Not DE
ENSBTAG00000021523,1.022352747265889,8.482870080997833,139.35247817788581,1.2879265678684174e-22,8.209874764769392e-21,Not DE,Not DE
ENSBTAG00000004975,1.5889239274860738,3.470781158408271,139.3070367703987,1.302611049928939e-22,8.275333453124828e-21,Not DE,Not DE
ENSBTAG00000052012,5.041187948455734,5.791006761156998,139.26937105082754,1.3149115096982253e-22,8.325255609207581e-21,DE,upregulated
ENSBTAG00000009784,0.8496859247507437,5.07650674920455,138.97612183442158,1.4147990249551871e-22,8.92752475645965e-21,Not DE,Not DE
ENSBTAG00000005493,0.7950207123837174,7.953355331981192,138.846477520862,1.4613812986424703e-22,9.190519099952528e-21,Not DE,Not DE
ENSBTAG00000001233,0.950773898599608,4.952436967277329,138.74203585636704,1.5000380160026658e-22,9.40207774511905e-21,Not DE,Not DE
ENSBTAG00000005650,1.2502982964012,7.889654048615378,138.693125936553,1.5184960754360054e-22,9.486044983248726e-21,Not DE,Not DE
ENSBTAG00000021008,-1.1132514951026986,0.9617796068627986,138.28312086293036,1.6825814316847473e-22,1.047616565156274e-20,Not DE,Not DE
ENSBTAG00000000783,2.071691585311003,2.6642736702590395,137.91789000590566,1.8438638109897797e-22,1.1442334993960086e-20,DE,upregulated
ENSBTAG00000020996,-0.526865824735732,6.087658756261722,137.8264925610954,1.886623214142539e-22,1.1669044771038059e-20,Not DE,Not DE
ENSBTAG00000009668,0.9419370466981618,6.334761895692444,137.71410749348314,1.9405837393626096e-22,1.196331574322193e-20,Not DE,Not DE
ENSBTAG00000004714,1.5314990327662945,6.977730782228375,137.60800847211294,1.9929630269608233e-22,1.2245941012548455e-20,Not DE,Not DE
ENSBTAG00000013451,-0.5442467989029712,6.239493096492171,137.4937317640451,2.050985991623396e-22,1.2561283813403287e-20,Not DE,Not DE
ENSBTAG00000010487,0.7606628284589507,5.20679724668739,137.12085802267765,2.2525080825077177e-22,1.3750571327126102e-20,Not DE,Not DE
ENSBTAG00000014400,1.060862763832173,6.822168300363429,136.92567188230348,2.3658961584619983e-22,1.4395863605758543e-20,Not DE,Not DE
ENSBTAG00000001785,2.2454356023605264,9.940529369052433,136.89287610625246,2.385508729276423e-22,1.4468226244456132e-20,DE,upregulated
ENSBTAG00000002290,1.5226843105613752,4.885967946886994,136.81075512340698,2.435345760151579e-22,1.4722843513226044e-20,Not DE,Not DE
ENSBTAG00000021993,-1.6281514655591125,3.1919725118525464,136.64080600222184,2.541865719906273e-22,1.5317397252978606e-20,Not DE,Not DE
ENSBTAG00000011614,-0.7024563920335597,3.513266755124434,136.54091131448328,2.60667136063552e-22,1.5657573067202012e-20,Not DE,Not DE
ENSBTAG00000004741,2.261925901419961,2.3775054275020224,136.35927887089628,2.7288313917397783e-22,1.633898693693137e-20,DE,upregulated
ENSBTAG00000000563,1.159117020278228,9.012235843891,136.3087011316607,2.763871301631662e-22,1.6496086644547443e-20,Not DE,Not DE
ENSBTAG00000002809,0.9001727568449239,6.464421277753184,136.20245481187737,2.8389723808196256e-22,1.6890533774266856e-20,Not DE,Not DE
ENSBTAG00000002402,0.6559866940108072,6.733802058786968,135.9341240889296,3.0379983468597265e-22,1.8017445259018398e-20,Not DE,Not DE
ENSBTAG00000049399,-1.5122249141772997,2.0952212139562567,135.5413422136299,3.3551717005606175e-22,1.9835732757162944e-20,Not DE,Not DE
ENSBTAG00000054103,1.07277391643143,6.273294003132192,135.50969252790804,3.3821480296489586e-22,1.9932338435110425e-20,Not DE,Not DE
ENSBTAG00000010992,0.850940143610755,8.461256606166023,135.3239926638223,3.5449222460048002e-22,2.0826140380055158e-20,Not DE,Not DE
ENSBTAG00000000434,2.3986038588963994,0.56565543385368,134.96206096602083,3.8853908800775145e-22,2.2755034526103968e-20,Not DE,Not DE
ENSBTAG00000006958,-0.4622531853313007,3.696934433837744,134.87611551675369,3.971003799686901e-22,2.3183981996863616e-20,Not DE,Not DE
ENSBTAG00000020936,1.132480737178053,5.400625991275926,134.7826823664986,4.0662491989465483e-22,2.365365422138728e-20,Not DE,Not DE
ENSBTAG00000015318,1.5559048870565302,5.136020391985725,134.76574271768652,4.083764081668372e-22,2.365365422138728e-20,Not DE,Not DE
ENSBTAG00000016414,1.501076352228513,3.7186752779926566,134.76039014218873,4.08931432032948e-22,2.365365422138728e-20,Not DE,Not DE
ENSBTAG00000012682,3.13599980062268,0.9454623038686856,134.55562577074295,4.307488973887426e-22,2.4838969495269012e-20,Not DE,Not DE
ENSBTAG00000017181,1.1980726519958664,5.041032268446637,134.41614377853446,4.4628354414053105e-22,2.5655827916373294e-20,Not DE,Not DE
ENSBTAG00000001085,1.0629720774708566,3.230853422129796,134.402735650898,4.478064956963701e-22,2.5664653014818574e-20,Not DE,Not DE
ENSBTAG00000015304,1.613666183938574,2.35423277994146,134.13447621187944,4.794098922905346e-22,2.7392136559197904e-20,Not DE,Not DE
ENSBTAG00000020303,0.7279910425586171,6.75585800852127,134.0099721819102,4.948376027068609e-22,2.812227219925614e-20,Not DE,Not DE
ENSBTAG00000018073,1.1853983668917625,9.152524606031816,134.0071770361538,4.951896817541501e-22,2.812227219925614e-20,Not DE,Not DE
ENSBTAG00000007531,0.900840326840969,7.064024184737233,133.48631273767455,5.6544320262193425e-22,3.2015018309177263e-20,Not DE,Not DE
ENSBTAG00000003061,1.5011958023668193,0.8306435254322384,133.28041460596702,5.959313887329536e-22,3.363960890435025e-20,Not DE,Not DE
ENSBTAG00000053991,6.177323124204896,3.0652390547546364,133.22741090902258,6.0404642549224465e-22,3.3995297477928397e-20,DE,upregulated
ENSBTAG00000054978,1.2741661832713678,8.308962055126559,133.17111241375434,6.127887709395536e-22,3.4384054958617294e-20,Not DE,Not DE
ENSBTAG00000004024,0.6327972621783579,5.25051224484895,132.83458385213697,6.6779212443048765e-22,3.7358484190900807e-20,Not DE,Not DE
ENSBTAG00000048396,2.360398983770131,0.5878452652512148,132.44732727561808,7.37322488039071e-22,4.112547841767926e-20,Not DE,Not DE
ENSBTAG00000016879,1.5194855573134765,3.0504943451134903,132.31576894996496,7.625795751071446e-22,4.240802319609198e-20,Not DE,Not DE
